 3.99600000e-06  2.48648283e+01  3.99600000e-06 -1.69922463e+01  3.99600000e-06 -1.69922463e+01  3.99600000e-06 -1.69922463e+01  3.99600000e-06 -1.69922463e+01 
 4.09600000e-06  2.48618527e+01  4.09600000e-06 -1.69336216e+01  4.09600000e-06 -1.69336216e+01  4.09600000e-06 -1.69336216e+01  4.09600000e-06 -1.69336216e+01 
 4.19600000e-06  2.48588871e+01  4.19600000e-06 -1.68752241e+01  4.19600000e-06 -1.68752241e+01  4.19600000e-06 -1.68752241e+01  4.19600000e-06 -1.68752241e+01 
 4.29600000e-06  2.48559314e+01  4.29600000e-06 -1.68170529e+01  4.29600000e-06 -1.68170529e+01  4.29600000e-06 -1.68170529e+01  4.29600000e-06 -1.68170529e+01 
 4.39600000e-06  2.48529856e+01  4.39600000e-06 -1.67591070e+01  4.39600000e-06 -1.67591070e+01  4.39600000e-06 -1.67591070e+01  4.39600000e-06 -1.67591070e+01 
 4.49600000e-06  2.48500497e+01  4.49600000e-06 -1.67013857e+01  4.49600000e-06 -1.67013857e+01  4.49600000e-06 -1.67013857e+01  4.49600000e-06 -1.67013857e+01 
 4.59600000e-06  2.48471236e+01  4.59600000e-06 -1.66438880e+01  4.59600000e-06 -1.66438880e+01  4.59600000e-06 -1.66438880e+01  4.59600000e-06 -1.66438880e+01 
 4.69600000e-06  2.48442074e+01  4.69600000e-06 -1.65866132e+01  4.69600000e-06 -1.65866132e+01  4.69600000e-06 -1.65866132e+01  4.69600000e-06 -1.65866132e+01 
 4.79600000e-06  2.48413009e+01  4.79600000e-06 -1.65295602e+01  4.79600000e-06 -1.65295602e+01  4.79600000e-06 -1.65295602e+01  4.79600000e-06 -1.65295602e+01 
 4.89600000e-06  2.48384041e+01  4.89600000e-06 -1.64727283e+01  4.89600000e-06 -1.64727283e+01  4.89600000e-06 -1.64727283e+01  4.89600000e-06 -1.64727283e+01 
 4.99600000e-06  2.48355171e+01  4.99600000e-06 -1.64161166e+01  4.99600000e-06 -1.64161166e+01  4.99600000e-06 -1.64161166e+01  4.99600000e-06 -1.64161166e+01 
 5.09600000e-06  2.48326396e+01  5.09600000e-06 -1.63597242e+01  5.09600000e-06 -1.63597242e+01  5.09600000e-06 -1.63597242e+01  5.09600000e-06 -1.63597242e+01 
 5.19600000e-06  2.48297718e+01  5.19600000e-06 -1.63035504e+01  5.19600000e-06 -1.63035504e+01  5.19600000e-06 -1.63035504e+01  5.19600000e-06 -1.63035504e+01 
