 1.65571682e-04  2.41014311e+01  1.65571682e-04  2.52000000e+01  1.65571682e-04  2.42013010e+01 
 1.66571682e-04  2.41013766e+01  1.66571682e-04  2.52000000e+01  1.66571682e-04  2.42012514e+01 
 1.67571682e-04  2.41013242e+01  1.67571682e-04  2.52000000e+01  1.67571682e-04  2.42012038e+01 
 1.68571682e-04  2.41012737e+01  1.68571682e-04  2.52000000e+01  1.68571682e-04  2.42011579e+01 
 1.69571682e-04  2.41012252e+01  1.69571682e-04  2.52000000e+01  1.69571682e-04  2.42011138e+01 
 1.70571682e-04  2.41011786e+01  1.70571682e-04  2.52000000e+01  1.70571682e-04  2.42010714e+01 
 1.71571682e-04  2.41011337e+01  1.71571682e-04  2.52000000e+01  1.71571682e-04  2.42010306e+01 
 1.72571682e-04  2.41010905e+01  1.72571682e-04  2.52000000e+01  1.72571682e-04  2.42009914e+01 
 1.73571682e-04  2.41010490e+01  1.73571682e-04  2.52000000e+01  1.73571682e-04  2.42009536e+01 
 1.74571682e-04  2.41010090e+01  1.74571682e-04  2.52000000e+01  1.74571682e-04  2.42009173e+01 
 1.75571682e-04  2.41009706e+01  1.75571682e-04  2.52000000e+01  1.75571682e-04  2.42008824e+01 
 1.76571682e-04  2.41009336e+01  1.76571682e-04  2.52000000e+01  1.76571682e-04  2.42008488e+01 
 1.77571682e-04  2.41008981e+01  1.77571682e-04  2.52000000e+01  1.77571682e-04  2.42008164e+01 
 1.78571682e-04  2.41008639e+01  1.78571682e-04  2.52000000e+01  1.78571682e-04  2.42007853e+01 
 1.79571682e-04  2.41008310e+01  1.79571682e-04  2.52000000e+01  1.79571682e-04  2.42007554e+01 
 1.80571682e-04  2.41007993e+01  1.80571682e-04  2.52000000e+01  1.80571682e-04  2.42007267e+01 
 1.81571682e-04  2.41007689e+01  1.81571682e-04  2.52000000e+01  1.81571682e-04  2.42006990e+01 
 1.82571682e-04  2.41007396e+01  1.82571682e-04  2.52000000e+01  1.82571682e-04  2.42006724e+01 
 1.83571682e-04  2.41007115e+01  1.83571682e-04  2.52000000e+01  1.83571682e-04  2.42006468e+01 
 1.84571682e-04  2.41006844e+01  1.84571682e-04  2.52000000e+01  1.84571682e-04  2.42006221e+01 
 1.85571682e-04  2.41006583e+01  1.85571682e-04  2.52000000e+01  1.85571682e-04  2.42005985e+01 
 1.86571682e-04  2.41006332e+01  1.86571682e-04  2.52000000e+01  1.86571682e-04  2.42005757e+01 
 1.87571682e-04  2.41006091e+01  1.87571682e-04  2.52000000e+01  1.87571682e-04  2.42005537e+01 
 1.88571682e-04  2.41005859e+01  1.88571682e-04  2.52000000e+01  1.88571682e-04  2.42005326e+01 
 1.89571682e-04  2.41005636e+01  1.89571682e-04  2.52000000e+01  1.89571682e-04  2.42005124e+01 
 1.90571682e-04  2.41005421e+01  1.90571682e-04  2.52000000e+01  1.90571682e-04  2.42004929e+01 
 1.91571682e-04  2.41005215e+01  1.91571682e-04  2.52000000e+01  1.91571682e-04  2.42004741e+01 
 1.92571682e-04  2.41005016e+01  1.92571682e-04  2.52000000e+01  1.92571682e-04  2.42004560e+01 
 1.93571682e-04  2.41004825e+01  1.93571682e-04  2.52000000e+01  1.93571682e-04  2.42004387e+01 
 1.94571682e-04  2.41004642e+01  1.94571682e-04  2.52000000e+01  1.94571682e-04  2.42004220e+01 
 1.95571682e-04  2.41004465e+01  1.95571682e-04  2.52000000e+01  1.95571682e-04  2.42004059e+01 
 1.96571682e-04  2.41004295e+01  1.96571682e-04  2.52000000e+01  1.96571682e-04  2.42003904e+01 
 1.97571682e-04  2.41004131e+01  1.97571682e-04  2.52000000e+01  1.97571682e-04  2.42003756e+01 
 1.98571682e-04  2.41003974e+01  1.98571682e-04  2.52000000e+01  1.98571682e-04  2.42003613e+01 
 1.99571682e-04  2.41003823e+01  1.99571682e-04  2.52000000e+01  1.99571682e-04  2.42003475e+01 
 2.00571682e-04  2.41003677e+01  2.00571682e-04  2.52000000e+01  2.00571682e-04  2.42003343e+01 
 2.01571682e-04  2.41003537e+01  2.01571682e-04  2.52000000e+01  2.01571682e-04  2.42003215e+01 
 2.02571682e-04  2.41003402e+01  2.02571682e-04  2.52000000e+01  2.02571682e-04  2.42003093e+01 
